settlement_date,settlement_period,fuel_type,generation_mw,start_time,publish_time,gas_day,ingested_at,updated_at
2026-07-07,29,INTNSL,1398,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,INTVKL,1428,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,NPSHYD,212,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,NUCLEAR,2966,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,OCGT,0,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,OIL,0,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,OTHER,648,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,PS,-2,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,29,WIND,6069,2026-07-07T13:00:00Z,2026-07-07T13:30:00Z,2026-07-07,2026-07-07T13:34:26.011025+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,BIOMASS,1470,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,CCGT,2073,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,COAL,0,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTELEC,902,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTEW,-272,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTFR,1708,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTGRNL,0,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTIFA2,702,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTIRL,-454,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTNED,1018,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTNEM,724,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTNSL,1398,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,INTVKL,1428,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,NPSHYD,212,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,NUCLEAR,2970,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,OCGT,0,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,OIL,0,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,OTHER,601,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,PS,-82,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,28,WIND,6326,2026-07-07T12:30:00Z,2026-07-07T13:00:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,BIOMASS,1390,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,CCGT,2044,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,COAL,0,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTELEC,900,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTEW,-336,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTFR,1708,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTGRNL,0,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTIFA2,702,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTIRL,-454,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTNED,1018,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTNEM,724,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTNSL,1398,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,INTVKL,1428,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,NPSHYD,213,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,NUCLEAR,2966,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,OCGT,0,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,OIL,0,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,OTHER,503,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,PS,-24,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,27,WIND,6344,2026-07-07T12:00:00Z,2026-07-07T12:57:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,BIOMASS,1268,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,CCGT,2121,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,COAL,0,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTELEC,874,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTEW,-428,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTFR,1708,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTGRNL,0,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTIFA2,724,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTIRL,-448,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTNED,1020,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTNEM,724,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTNSL,1398,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,INTVKL,1428,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,NPSHYD,227,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,NUCLEAR,2963,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,OCGT,0,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,OIL,0,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,OTHER,632,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,PS,2,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,26,WIND,6271,2026-07-07T11:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,BIOMASS,1390,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,CCGT,2114,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,COAL,0,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTELEC,768,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTEW,-450,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTFR,1716,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTGRNL,0,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTIFA2,852,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTIRL,-452,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTNED,972,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTNEM,466,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTNSL,1942,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,INTVKL,1528,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,NPSHYD,294,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,NUCLEAR,2981,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,OCGT,0,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,OIL,0,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,OTHER,657,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,PS,-408,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,25,WIND,7459,2026-07-07T11:00:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,BIOMASS,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,CCGT,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,COAL,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTELEC,896,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTEW,-480,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTFR,1730,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTGRNL,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTIFA2,742,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTIRL,-452,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTNED,742,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTNEM,504,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTNSL,1826,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,INTVKL,1224,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,NPSHYD,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,NUCLEAR,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,OCGT,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,OIL,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,OTHER,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,PS,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,24,WIND,0,2026-07-07T10:30:00Z,2026-07-07T12:56:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,BIOMASS,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,CCGT,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,COAL,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTELEC,924,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTEW,-508,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTFR,1744,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTGRNL,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTIFA2,820,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTIRL,-452,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTNED,752,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTNEM,506,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTNSL,1776,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,INTVKL,1024,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,NPSHYD,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,NUCLEAR,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,OCGT,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,OIL,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,OTHER,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,PS,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,23,WIND,0,2026-07-07T10:00:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,BIOMASS,960,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,CCGT,1526,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,COAL,0,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTELEC,946,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTEW,-530,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTFR,1754,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTGRNL,0,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTIFA2,984,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTIRL,-454,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTNED,1042,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTNEM,720,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTNSL,1424,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,INTVKL,810,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,NPSHYD,197,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,NUCLEAR,1983,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,OCGT,0,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,OIL,0,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,OTHER,415,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-07,22,PS,-230,2026-07-07T09:30:00Z,2026-07-07T12:55:00Z,2026-07-07,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
